timestamp,test_pid,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2025-12-19 15:25:39.646199,1,"stress_label",3,32,0.1,0.552325581395349,0.465116279069767,0.596899224806202,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:39.731519,1,"stress_label",3,64,0.1,0.558139534883721,0.523255813953488,0.585271317829457,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:39.830071,1,"stress_label",3,128,0.1,0.552325581395349,0.523255813953488,0.575193798449612,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:39.957618,1,"stress_label",3,256,0.1,0.517441860465116,0.494186046511628,0.543410852713178,3,"top3","eda_med_precond;hr_sd_precond;hr_med_precond"
2025-12-19 15:25:41.343612,3,"stress_label",3,2,0.0078125,0.540697674418605,0.581395348837209,0.582945736434109,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:41.355413,3,"stress_label",3,4,0.0078125,0.552325581395349,0.569767441860465,0.572093023255814,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:41.3092,3,"stress_label",3,8,0.0078125,0.552325581395349,0.558139534883721,0.546511627906977,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:41.378653,3,"stress_label",3,16,0.0078125,0.529069767441861,0.552325581395349,0.527906976744186,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:41.336244,3,"stress_label",3,32,0.0078125,0.534883720930233,0.546511627906977,0.532558139534884,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:41.338884,3,"stress_label",3,64,0.0078125,0.505813953488372,0.546511627906977,0.488372093023256,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:41.322662,3,"stress_label",3,128,0.0078125,0.494186046511628,0.511627906976744,0.46046511627907,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:41.411738,3,"stress_label",3,256,0.0078125,0.482558139534884,0.5,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:41.389977,3,"stress_label",3,2,0.015625,0.540697674418605,0.569767441860465,0.556589147286822,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:41.345673,3,"stress_label",3,4,0.015625,0.540697674418605,0.552325581395349,0.532558139534884,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:41.33451,3,"stress_label",3,8,0.015625,0.534883720930233,0.517441860465116,0.527131782945736,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:41.369377,3,"stress_label",3,16,0.015625,0.511627906976744,0.529069767441861,0.492248062015504,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:41.378277,3,"stress_label",3,32,0.015625,0.505813953488372,0.517441860465116,0.464341085271318,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:41.410683,3,"stress_label",3,64,0.015625,0.494186046511628,0.511627906976744,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:42.480548,3,"stress_label",3,128,0.015625,0.482558139534884,0.505813953488372,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:42.565973,3,"stress_label",3,256,0.015625,0.494186046511628,0.511627906976744,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:42.441428,3,"stress_label",3,2,0.03125,0.540697674418605,0.552325581395349,0.531782945736434,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:42.444751,3,"stress_label",3,4,0.03125,0.540697674418605,0.546511627906977,0.524031007751938,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:42.429128,3,"stress_label",3,8,0.03125,0.517441860465116,0.511627906976744,0.483720930232558,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:42.497454,3,"stress_label",3,16,0.03125,0.494186046511628,0.488372093023256,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:42.518535,3,"stress_label",3,32,0.03125,0.476744186046512,0.482558139534884,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:42.525898,3,"stress_label",3,64,0.03125,0.482558139534884,0.511627906976744,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
2025-12-19 15:25:42.613061,3,"stress_label",3,128,0.03125,0.488372093023256,0.418604651162791,NA,3,"top3","hr_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond"
