condition,cond_short,rating,feature,group,rho,p_raw,p_fdr,n
Low Stress - High Cog,LS–HW,stress,eeg_fr_lalpha_mean_full_change_precond_Z,EEG_Frontal,-0.24008555477302607,0.13564468578211938,0.5081547791360115,40
Low Stress - High Cog,LS–HW,workload,eeg_fr_lalpha_mean_full_change_precond_Z,EEG_Frontal,-0.12982564793364512,0.4246149872340107,0.883446870879736,40
Low Stress - Low Cog,LS–LW,stress,eeg_fr_lalpha_mean_full_change_precond_Z,EEG_Frontal,-0.16436491387861468,0.31082845412516763,0.7214986730168795,40
Low Stress - Low Cog,LS–LW,workload,eeg_fr_lalpha_mean_full_change_precond_Z,EEG_Frontal,-0.18476269201485548,0.2537254262160718,0.7380031394712903,40
High Stress - High Cog,HS–HW,stress,eeg_fr_lbeta_mean_full_change_precond_Z,EEG_Frontal,0.2805478199590601,0.0795192744786522,0.25673634662797523,40
High Stress - High Cog,HS–HW,workload,eeg_fr_lbeta_mean_full_change_precond_Z,EEG_Frontal,0.2971855619240134,0.06256248398107168,0.12512496796214337,40
High Stress - Low Cog,HS–LW,stress,eeg_fr_lbeta_mean_full_change_precond_Z,EEG_Frontal,0.20424609102157418,0.2123188350149361,0.7098432535156222,39
High Stress - Low Cog,HS–LW,workload,eeg_fr_lbeta_mean_full_change_precond_Z,EEG_Frontal,0.08605445950537173,0.6024412967617393,0.9713280901449408,39
Low Stress - High Cog,LS–HW,stress,eeg_fr_lbeta_mean_full_change_precond_Z,EEG_Frontal,0.04743130598034596,0.7713319578000495,0.9019568373204405,40
Low Stress - High Cog,LS–HW,workload,eeg_fr_lbeta_mean_full_change_precond_Z,EEG_Frontal,-0.05635026280981354,0.7298208628220559,0.883446870879736,40
Low Stress - Low Cog,LS–LW,stress,eeg_fr_lbeta_mean_full_change_precond_Z,EEG_Frontal,-0.04503277651929879,0.7826088640626029,0.8765219277501153,40
Low Stress - Low Cog,LS–LW,workload,eeg_fr_lbeta_mean_full_change_precond_Z,EEG_Frontal,-0.0628269422279617,0.7001386545719976,0.9986024848039049,40
High Stress - High Cog,HS–HW,stress,eeg_fr_sampent_full_change_precond_Z,EEG_Frontal,-0.12499280612678529,0.4422035519390095,0.5628045206496485,40
High Stress - High Cog,HS–HW,workload,eeg_fr_sampent_full_change_precond_Z,EEG_Frontal,-0.04164508203277294,0.7986109081846169,0.8634158349318537,40
High Stress - Low Cog,HS–LW,stress,eeg_fr_sampent_full_change_precond_Z,EEG_Frontal,0.010620796733121858,0.9488343787302773,0.9709603977789889,39
High Stress - Low Cog,HS–LW,workload,eeg_fr_sampent_full_change_precond_Z,EEG_Frontal,-0.03712957609170986,0.8224404250081687,0.9713280901449408,39
Low Stress - High Cog,LS–HW,stress,eeg_fr_sampent_full_change_precond_Z,EEG_Frontal,0.2310150261393344,0.15150940579835698,0.5081547791360115,40
Low Stress - High Cog,LS–HW,workload,eeg_fr_sampent_full_change_precond_Z,EEG_Frontal,0.08648665123951008,0.5956678461960627,0.883446870879736,40
Low Stress - Low Cog,LS–LW,stress,eeg_fr_sampent_full_change_precond_Z,EEG_Frontal,0.10762550363102856,0.5085974556852677,0.7356377685318846,40
Low Stress - Low Cog,LS–LW,workload,eeg_fr_sampent_full_change_precond_Z,EEG_Frontal,-0.03298652808933952,0.8398663110174461,0.9986024848039049,40
High Stress - High Cog,HS–HW,stress,eeg_fr_specent_full_change_precond_Z,EEG_Frontal,0.19624154421419585,0.2248901302430541,0.3498290914891953,40
High Stress - High Cog,HS–HW,workload,eeg_fr_specent_full_change_precond_Z,EEG_Frontal,-0.0041058531581607115,0.9799398361765406,0.9799398361765406,40
High Stress - Low Cog,HS–LW,stress,eeg_fr_specent_full_change_precond_Z,EEG_Frontal,0.07832837590677372,0.6355178493942493,0.8897249891519489,39
High Stress - Low Cog,HS–LW,workload,eeg_fr_specent_full_change_precond_Z,EEG_Frontal,0.057130314594150244,0.7297537743006558,0.9713280901449408,39
Low Stress - High Cog,LS–HW,stress,eeg_fr_specent_full_change_precond_Z,EEG_Frontal,-0.06198194566355966,0.7039874698426295,0.895984052526983,40
Low Stress - High Cog,LS–HW,workload,eeg_fr_specent_full_change_precond_Z,EEG_Frontal,-0.06802213388417219,0.6766407721008741,0.883446870879736,40
Low Stress - Low Cog,LS–LW,stress,eeg_fr_specent_full_change_precond_Z,EEG_Frontal,-0.0641032604960249,0.6943392580981282,0.8100624677811497,40
Low Stress - Low Cog,LS–LW,workload,eeg_fr_specent_full_change_precond_Z,EEG_Frontal,0.09705284854031108,0.5513347673267206,0.9986024848039049,40
High Stress - High Cog,HS–HW,stress,eeg_fr_theta_mean_full_change_precond_Z,EEG_Frontal,0.225573694024418,0.16165487855001354,0.3083076646914534,40
High Stress - High Cog,HS–HW,workload,eeg_fr_theta_mean_full_change_precond_Z,EEG_Frontal,0.35417871409562524,0.024946536156490094,0.058208584365143555,40
High Stress - Low Cog,HS–LW,stress,eeg_fr_theta_mean_full_change_precond_Z,EEG_Frontal,-0.006025259685136439,0.9709603977789889,0.9709603977789889,39
High Stress - Low Cog,HS–LW,workload,eeg_fr_theta_mean_full_change_precond_Z,EEG_Frontal,-0.06666912834146797,0.6867631027457293,0.9713280901449408,39
Low Stress - High Cog,LS–HW,stress,eeg_fr_theta_mean_full_change_precond_Z,EEG_Frontal,-0.07861124815866102,0.629690219306046,0.8395869590747279,40
Low Stress - High Cog,LS–HW,workload,eeg_fr_theta_mean_full_change_precond_Z,EEG_Frontal,-0.08667799338827006,0.5948513343794337,0.883446870879736,40
Low Stress - Low Cog,LS–LW,stress,eeg_fr_theta_mean_full_change_precond_Z,EEG_Frontal,-0.10318831181466159,0.5263284887114017,0.7356377685318846,40
Low Stress - Low Cog,LS–LW,workload,eeg_fr_theta_mean_full_change_precond_Z,EEG_Frontal,-0.016779274403825886,0.9181507016577519,0.9986024848039049,40
High Stress - High Cog,HS–HW,stress,eeg_t_alpha_mean_full_change_precond_Z,EEG_Temporal,0.25386502561556773,0.11394896935394026,0.5539121872816443,40
High Stress - High Cog,HS–HW,workload,eeg_t_alpha_mean_full_change_precond_Z,EEG_Temporal,0.5501843231935354,2.3515689826316438e-4,0.0016460982878421506,40
High Stress - Low Cog,HS–LW,stress,eeg_t_alpha_mean_full_change_precond_Z,EEG_Temporal,0.08506849691048567,0.6066207860811812,0.985897676312075,39
High Stress - Low Cog,HS–LW,workload,eeg_t_alpha_mean_full_change_precond_Z,EEG_Temporal,-0.24780402165074866,0.12825460821854465,0.7036127923463593,39
Low Stress - High Cog,LS–HW,stress,eeg_t_alpha_mean_full_change_precond_Z,EEG_Temporal,0.1221686825350345,0.452663939307804,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_t_alpha_mean_full_change_precond_Z,EEG_Temporal,-0.22061749752025472,0.17131628601657606,0.5880273333643438,40
Low Stress - Low Cog,LS–LW,stress,eeg_t_alpha_mean_full_change_precond_Z,EEG_Temporal,0.19920159005392127,0.21783453798802335,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_t_alpha_mean_full_change_precond_Z,EEG_Temporal,0.05806010290869298,0.7219448711489709,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_t_beta_mean_full_change_precond_Z,EEG_Temporal,0.10881281381211437,0.5039044954120868,0.7425960985020227,40
High Stress - High Cog,HS–HW,workload,eeg_t_beta_mean_full_change_precond_Z,EEG_Temporal,0.2587665073726525,0.10690043867084278,0.16628957126575544,40
High Stress - Low Cog,HS–LW,stress,eeg_t_beta_mean_full_change_precond_Z,EEG_Temporal,-0.01756516382785538,0.9154764137183554,0.985897676312075,39
High Stress - Low Cog,HS–LW,workload,eeg_t_beta_mean_full_change_precond_Z,EEG_Temporal,-0.13744097227318014,0.4040764715013644,0.7366181907451892,39
Low Stress - High Cog,LS–HW,stress,eeg_t_beta_mean_full_change_precond_Z,EEG_Temporal,0.14361670336678456,0.3766395773617459,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_t_beta_mean_full_change_precond_Z,EEG_Temporal,-0.18005296198313936,0.26624086054638696,0.5880273333643438,40
Low Stress - Low Cog,LS–LW,stress,eeg_t_beta_mean_full_change_precond_Z,EEG_Temporal,0.11206269544739553,0.491172144454068,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_t_beta_mean_full_change_precond_Z,EEG_Temporal,0.12365181194183053,0.4471538731045811,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_t_halpha_mean_full_change_precond_Z,EEG_Temporal,0.307514473816845,0.05357185214620272,0.5000039533645587,40
High Stress - High Cog,HS–HW,workload,eeg_t_halpha_mean_full_change_precond_Z,EEG_Temporal,0.6170510746264384,2.2288726096727514e-5,6.21764028903696e-4,40
High Stress - Low Cog,HS–LW,stress,eeg_t_halpha_mean_full_change_precond_Z,EEG_Temporal,0.13153448261789377,0.424763854313559,0.9148759939061271,39
High Stress - Low Cog,HS–LW,workload,eeg_t_halpha_mean_full_change_precond_Z,EEG_Temporal,-0.19908427401659898,0.22435161777050916,0.7036127923463593,39
Low Stress - High Cog,LS–HW,stress,eeg_t_halpha_mean_full_change_precond_Z,EEG_Temporal,0.0987364835646644,0.5444173439903018,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_t_halpha_mean_full_change_precond_Z,EEG_Temporal,-0.1807226595037993,0.2644368047390758,0.5880273333643438,40
Low Stress - Low Cog,LS–LW,stress,eeg_t_halpha_mean_full_change_precond_Z,EEG_Temporal,0.17210639747312725,0.28826776228976836,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_t_halpha_mean_full_change_precond_Z,EEG_Temporal,-0.049384455347623916,0.7621830721891244,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_t_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.03548243928655904,0.8279255235397911,0.9272765863645661,40
High Stress - High Cog,HS–HW,workload,eeg_t_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.2218138289492061,0.1689470977675809,0.2252627970234412,40
High Stress - Low Cog,HS–LW,stress,eeg_t_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.07659228413309033,0.6430503459387265,0.985897676312075,39
High Stress - Low Cog,HS–LW,workload,eeg_t_hbeta_mean_full_change_precond_Z,EEG_Temporal,-0.09302907600878685,0.5732386069475706,0.7366181907451892,39
Low Stress - High Cog,LS–HW,stress,eeg_t_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.12859364031723278,0.4290610476619001,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_t_hbeta_mean_full_change_precond_Z,EEG_Temporal,-0.10973472231384741,0.5002757523598655,0.7363977437482628,40
Low Stress - Low Cog,LS–LW,stress,eeg_t_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.07533785254171999,0.6440620462742604,0.8587493950323473,40
Low Stress - Low Cog,LS–LW,workload,eeg_t_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.09152331492995938,0.5743407642177225,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_t_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.20977218106213702,0.19389032642248571,0.5539121872816443,40
High Stress - High Cog,HS–HW,workload,eeg_t_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.5131338863615613,7.09469899229573e-4,0.003973031435685608,40
High Stress - Low Cog,HS–LW,stress,eeg_t_lalpha_mean_full_change_precond_Z,EEG_Temporal,-0.027266853151380156,0.8691236422569574,0.985897676312075,39
High Stress - Low Cog,HS–LW,workload,eeg_t_lalpha_mean_full_change_precond_Z,EEG_Temporal,-0.27313829042050647,0.09248897435872584,0.7036127923463593,39
Low Stress - High Cog,LS–HW,stress,eeg_t_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.09439018859435382,0.5623585454886955,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_t_lalpha_mean_full_change_precond_Z,EEG_Temporal,-0.3045210297515051,0.056063669859039225,0.5880273333643438,40
Low Stress - Low Cog,LS–LW,stress,eeg_t_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.1865508729604495,0.24907831102988529,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_t_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.09800621640416482,0.5474126466858795,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_t_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.18299476688054714,0.25837650530330114,0.6576856498629483,40
High Stress - High Cog,HS–HW,workload,eeg_t_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.2682490729998332,0.09421144924319032,0.15517179875348994,40
High Stress - Low Cog,HS–LW,stress,eeg_t_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.05116364580090434,0.7570751639464727,0.985897676312075,39
High Stress - Low Cog,HS–LW,workload,eeg_t_lbeta_mean_full_change_precond_Z,EEG_Temporal,-0.09220853289073801,0.5766405790891431,0.7366181907451892,39
Low Stress - High Cog,LS–HW,stress,eeg_t_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.17517458423817014,0.2796274153407896,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_t_lbeta_mean_full_change_precond_Z,EEG_Temporal,-0.11662303966920663,0.4735894516557939,0.7363977437482628,40
Low Stress - Low Cog,LS–LW,stress,eeg_t_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.2082647903596921,0.19718633724641582,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_t_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.13509222630807546,0.40590293668607647,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_t_sampent_full_change_precond_Z,EEG_Temporal,-0.12858835997448995,0.4290801590542431,0.7353145019240998,40
High Stress - High Cog,HS–HW,workload,eeg_t_sampent_full_change_precond_Z,EEG_Temporal,-0.11124906890444976,0.49434411153760516,0.5323705816558825,40
High Stress - Low Cog,HS–LW,stress,eeg_t_sampent_full_change_precond_Z,EEG_Temporal,0.2529587837302197,0.12025097510135586,0.9148759939061271,39
High Stress - Low Cog,HS–LW,workload,eeg_t_sampent_full_change_precond_Z,EEG_Temporal,0.2637020445629449,0.10478277402775267,0.7036127923463593,39
Low Stress - High Cog,LS–HW,stress,eeg_t_sampent_full_change_precond_Z,EEG_Temporal,-0.08824868483195841,0.5881673765906068,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_t_sampent_full_change_precond_Z,EEG_Temporal,0.0968191272725489,0.5522983078111972,0.7363977437482628,40
Low Stress - Low Cog,LS–LW,stress,eeg_t_sampent_full_change_precond_Z,EEG_Temporal,0.09997842837303442,0.5393413449543716,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_t_sampent_full_change_precond_Z,EEG_Temporal,0.11469015402160535,0.48100095704863843,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_t_specent_full_change_precond_Z,EEG_Temporal,-0.11941023567903333,0.4630092072800416,0.7353145019240998,40
High Stress - High Cog,HS–HW,workload,eeg_t_specent_full_change_precond_Z,EEG_Temporal,-0.29728332033254107,0.06247210861974394,0.13277710423411046,40
High Stress - Low Cog,HS–LW,stress,eeg_t_specent_full_change_precond_Z,EEG_Temporal,0.22211762398596194,0.17413369947161897,0.9148759939061271,39
High Stress - Low Cog,HS–LW,workload,eeg_t_specent_full_change_precond_Z,EEG_Temporal,0.21323864280294139,0.19243863466776495,0.7036127923463593,39
Low Stress - High Cog,LS–HW,stress,eeg_t_specent_full_change_precond_Z,EEG_Temporal,0.08626450669333836,0.5966164156016749,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_t_specent_full_change_precond_Z,EEG_Temporal,0.01674243801649808,0.9183297851788712,0.9523419994447553,40
Low Stress - Low Cog,LS–LW,stress,eeg_t_specent_full_change_precond_Z,EEG_Temporal,0.04588245154796481,0.7786088910231884,0.8720419579459712,40
Low Stress - Low Cog,LS–LW,workload,eeg_t_specent_full_change_precond_Z,EEG_Temporal,0.22642486766526407,0.16003619482202003,0.7468355758360935,40
High Stress - High Cog,HS–HW,stress,eeg_t_theta_mean_full_change_precond_Z,EEG_Temporal,0.08222463930671947,0.613980649955514,0.7814299181251997,40
High Stress - High Cog,HS–HW,workload,eeg_t_theta_mean_full_change_precond_Z,EEG_Temporal,0.28838730515652616,0.07113059155398775,0.13277710423411046,40
High Stress - Low Cog,HS–LW,stress,eeg_t_theta_mean_full_change_precond_Z,EEG_Temporal,-0.16043530449744656,0.3292332336367171,0.9148759939061271,39
High Stress - Low Cog,HS–LW,workload,eeg_t_theta_mean_full_change_precond_Z,EEG_Temporal,-0.15754427866537662,0.3381369930077076,0.7282950618627548,39
Low Stress - High Cog,LS–HW,stress,eeg_t_theta_mean_full_change_precond_Z,EEG_Temporal,0.13171163453506426,0.4178591810719312,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_t_theta_mean_full_change_precond_Z,EEG_Temporal,-0.11738840826424654,0.4706714563637261,0.7363977437482628,40
Low Stress - Low Cog,LS–LW,stress,eeg_t_theta_mean_full_change_precond_Z,EEG_Temporal,-0.10318831181466159,0.5263284887114017,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_t_theta_mean_full_change_precond_Z,EEG_Temporal,0.030889118788861292,0.8499281531910139,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_tb_ratio_full_change_precond_Z,EEG_Temporal,0.0861040526687166,0.5973019733964604,0.7814299181251997,40
High Stress - High Cog,HS–HW,workload,eeg_tb_ratio_full_change_precond_Z,EEG_Temporal,0.09394583059505819,0.5642081458934316,0.5642081458934316,40
High Stress - Low Cog,HS–LW,stress,eeg_tb_ratio_full_change_precond_Z,EEG_Temporal,-0.29115280275125405,0.07213340476420384,0.9148759939061271,39
High Stress - Low Cog,HS–LW,workload,eeg_tb_ratio_full_change_precond_Z,EEG_Temporal,-0.0916956934419575,0.5787714355855058,0.7366181907451892,39
Low Stress - High Cog,LS–HW,stress,eeg_tb_ratio_full_change_precond_Z,EEG_Temporal,-0.09930339160427012,0.5420974881541042,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tb_ratio_full_change_precond_Z,EEG_Temporal,-0.02171733388425751,0.8941834194086666,0.9523419994447553,40
Low Stress - Low Cog,LS–LW,stress,eeg_tb_ratio_full_change_precond_Z,EEG_Temporal,-0.09960079502696063,0.5408823734384931,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_tb_ratio_full_change_precond_Z,EEG_Temporal,0.006673575046976204,0.9674000077931084,0.9674000077931084,40
High Stress - High Cog,HS–HW,stress,eeg_tleft_alpha_mean_full_change_precond_Z,EEG_Temporal,0.2141246936146216,0.18459165803597247,0.5539121872816443,40
High Stress - High Cog,HS–HW,workload,eeg_tleft_alpha_mean_full_change_precond_Z,EEG_Temporal,0.5033580455087977,9.302705208110038e-4,0.004341262430451351,40
High Stress - Low Cog,HS–LW,stress,eeg_tleft_alpha_mean_full_change_precond_Z,EEG_Temporal,0.1806556675085824,0.27108213875350495,0.9148759939061271,39
High Stress - Low Cog,HS–LW,workload,eeg_tleft_alpha_mean_full_change_precond_Z,EEG_Temporal,-0.17375000524684114,0.2901295460619657,0.7036127923463593,39
Low Stress - High Cog,LS–HW,stress,eeg_tleft_alpha_mean_full_change_precond_Z,EEG_Temporal,0.19700054376299067,0.22306621678732738,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tleft_alpha_mean_full_change_precond_Z,EEG_Temporal,-0.2283668545450338,0.1563871951902401,0.5880273333643438,40
Low Stress - Low Cog,LS–LW,stress,eeg_tleft_alpha_mean_full_change_precond_Z,EEG_Temporal,0.04777061827833373,0.7697403297698125,0.8720419579459712,40
Low Stress - Low Cog,LS–LW,workload,eeg_tleft_alpha_mean_full_change_precond_Z,EEG_Temporal,0.031747149866329656,0.8458090149066113,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_tleft_beta_mean_full_change_precond_Z,EEG_Temporal,0.15432495593700743,0.3417063882176674,0.7353145019240998,40
High Stress - High Cog,HS–HW,workload,eeg_tleft_beta_mean_full_change_precond_Z,EEG_Temporal,0.21282005536466356,0.1873449709277946,0.23843905390810222,40
High Stress - Low Cog,HS–LW,stress,eeg_tleft_beta_mean_full_change_precond_Z,EEG_Temporal,-0.022467070012373164,0.8920119162583897,0.985897676312075,39
High Stress - Low Cog,HS–LW,workload,eeg_tleft_beta_mean_full_change_precond_Z,EEG_Temporal,-0.13703070071415568,0.405494465295003,0.7366181907451892,39
Low Stress - High Cog,LS–HW,stress,eeg_tleft_beta_mean_full_change_precond_Z,EEG_Temporal,0.10950773631717324,0.5011679601271006,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tleft_beta_mean_full_change_precond_Z,EEG_Temporal,-0.2259750776855341,0.16089009214435704,0.5880273333643438,40
Low Stress - Low Cog,LS–LW,stress,eeg_tleft_beta_mean_full_change_precond_Z,EEG_Temporal,0.10960807869791593,0.5007734472665442,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_tleft_beta_mean_full_change_precond_Z,EEG_Temporal,0.29459066993080674,0.06499956753403925,0.6610870370573646,40
High Stress - High Cog,HS–HW,stress,eeg_tleft_halpha_mean_full_change_precond_Z,EEG_Temporal,0.22472211548154056,0.1632861720482195,0.5539121872816443,40
High Stress - High Cog,HS–HW,workload,eeg_tleft_halpha_mean_full_change_precond_Z,EEG_Temporal,0.48761894173584835,0.0014154228093651972,0.00495397983277819,40
High Stress - Low Cog,HS–LW,stress,eeg_tleft_halpha_mean_full_change_precond_Z,EEG_Temporal,0.17207733168567627,0.2948699317165031,0.9148759939061271,39
High Stress - Low Cog,HS–LW,workload,eeg_tleft_halpha_mean_full_change_precond_Z,EEG_Temporal,-0.19467385475708646,0.2349964122389778,0.7036127923463593,39
Low Stress - High Cog,LS–HW,stress,eeg_tleft_halpha_mean_full_change_precond_Z,EEG_Temporal,0.14531742748560178,0.3709545977801352,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tleft_halpha_mean_full_change_precond_Z,EEG_Temporal,-0.1979434528921973,0.22081454460622177,0.5880273333643438,40
Low Stress - Low Cog,LS–LW,stress,eeg_tleft_halpha_mean_full_change_precond_Z,EEG_Temporal,0.06618024389943072,0.6849385035929184,0.868335456711391,40
Low Stress - Low Cog,LS–LW,workload,eeg_tleft_halpha_mean_full_change_precond_Z,EEG_Temporal,-0.026598963401519446,0.8705807596552879,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_tleft_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.1168555000504011,0.47270217980834983,0.7353145019240998,40
High Stress - High Cog,HS–HW,workload,eeg_tleft_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.16110585725354412,0.32065162361009447,0.3591298184433058,40
High Stress - Low Cog,HS–LW,stress,eeg_tleft_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.11100775047022558,0.5010922494442082,0.985897676312075,39
High Stress - Low Cog,HS–LW,workload,eeg_tleft_hbeta_mean_full_change_precond_Z,EEG_Temporal,-0.06369465953854093,0.7000723053348685,0.7539240211298583,39
Low Stress - High Cog,LS–HW,stress,eeg_tleft_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.12273559057464023,0.45055345028993454,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tleft_hbeta_mean_full_change_precond_Z,EEG_Temporal,-0.17756551404925966,0.2730126904905882,0.5880273333643438,40
Low Stress - Low Cog,LS–LW,stress,eeg_tleft_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.13396542951967502,0.40986614439457936,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_tleft_hbeta_mean_full_change_precond_Z,EEG_Temporal,0.29602072172658733,0.06364735581781857,0.6610870370573646,40
High Stress - High Cog,HS–HW,stress,eeg_tleft_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.2079744041382847,0.19782578117201582,0.5539121872816443,40
High Stress - High Cog,HS–HW,workload,eeg_tleft_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.46298382278688405,0.0026268571317178187,0.00817244440978877,40
High Stress - Low Cog,HS–LW,stress,eeg_tleft_lalpha_mean_full_change_precond_Z,EEG_Temporal,-0.06862668658324894,0.6780542783007268,0.985897676312075,39
High Stress - Low Cog,HS–LW,workload,eeg_tleft_lalpha_mean_full_change_precond_Z,EEG_Temporal,-0.1075937163541537,0.514428296964586,0.7366181907451892,39
Low Stress - High Cog,LS–HW,stress,eeg_tleft_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.1763084003173816,0.2764776893609275,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tleft_lalpha_mean_full_change_precond_Z,EEG_Temporal,-0.3506344876026598,0.026538402760489858,0.5880273333643438,40
Low Stress - Low Cog,LS–LW,stress,eeg_tleft_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.08043590271371609,0.621736681472711,0.8587493950323473,40
Low Stress - Low Cog,LS–LW,workload,eeg_tleft_lalpha_mean_full_change_precond_Z,EEG_Temporal,0.09171398850273013,0.5735402477297289,0.9375485103980024,40
High Stress - High Cog,HS–HW,stress,eeg_tleft_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.21478703248130404,0.18320491078344828,0.5539121872816443,40
High Stress - High Cog,HS–HW,workload,eeg_tleft_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.17752926988618697,0.2731121897964531,0.32620438755099024,40
High Stress - Low Cog,HS–LW,stress,eeg_tleft_lbeta_mean_full_change_precond_Z,EEG_Temporal,-0.006025259685136439,0.9709603977789889,0.9970462011617106,39
High Stress - Low Cog,HS–LW,workload,eeg_tleft_lbeta_mean_full_change_precond_Z,EEG_Temporal,-0.0741565842936636,0.6536777121103724,0.7539240211298583,39
Low Stress - High Cog,LS–HW,stress,eeg_tleft_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.17082828926785953,0.2919174806693381,0.7263156363846477,40
Low Stress - High Cog,LS–HW,workload,eeg_tleft_lbeta_mean_full_change_precond_Z,EEG_Temporal,-0.1674243801649808,0.301782292901284,0.603564585802568,40
Low Stress - Low Cog,LS–LW,stress,eeg_tleft_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.19466998990103584,0.22869909405335206,0.8413725809043227,40
Low Stress - Low Cog,LS–LW,workload,eeg_tleft_lbeta_mean_full_change_precond_Z,EEG_Temporal,0.25416787250340805,0.11350353581795153,0.6610870370573646,40
High Stress - High Cog,HS–HW,stress,eeg_tleft_sampent_full_change_precond_Z,EEG_Temporal,-0.12537128547917525,0.4408118513848839,0.7353145019240998,40
High Stress - High Cog,HS–HW,workload,eeg_tleft_sampent_full_change_precond_Z,EEG_Temporal,-0.30246451598450574,0.057828612630169064,0.13277710423411046,40
High Stress - Low Cog,HS–LW,stress,eeg_tleft_sampent_full_change_precond_Z,EEG_Temporal,0.21844119434757361,0.181555499886996,0.9148759939061271,39
High Stress - Low Cog,HS–LW,workload,eeg_tleft_sampent_full_change_precond_Z,EEG_Temporal,0.10502951911025107,0.5245596723621949,0.7366181907451892,39
Low Stress - High Cog,LS–HW,stress,eeg_tleft_sampent_full_change_precond_Z,EEG_Temporal,-0.04563609718826115,0.7797680668333533,0.8397502258205343,40
Low Stress - High Cog,LS–HW,workload,eeg_tleft_sampent_full_change_precond_Z,EEG_Temporal,0.24864912231359146,0.12182950878628292,0.5880273333643438,40
Low Stress - Low Cog,LS–LW,stress,eeg_tleft_sampent_full_change_precond_Z,EEG_Temporal,-0.05994929368921327,0.713275553727214,0.868335456711391,40
