timestamp,test_pid,target,k,final_acc,final_f1,final_auc,inner_best_acc,cost,gamma,feature_n,feature_set,features_used
2025-12-19 16:43:00.684232,27,"workload_label",10,0.5,0.5,0.5,0.563953488372093,8,0.1,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_pleft_halpha_power_precond;eeg_fm_lbeta_power_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_ta_ratio_precond"
2025-12-19 16:43:07.24979,28,"workload_label",10,0.5,0.5,0.5,0.569767441860465,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_beta_power_precond;eeg_tleft_alpha_power_precond;eeg_fm_specent_precond;eeg_pleft_halpha_power_precond;eeg_ta_ratio_precond;eeg_fr_specent_precond;eeg_fl_theta_power_precond"
2025-12-19 16:43:13.955339,29,"workload_label",10,0.5,0.5,0.5,0.552325581395349,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_specent_precond;eeg_fm_beta_power_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eeg_pleft_halpha_power_precond;eeg_fr_specent_precond;eeg_tright_alpha_power_precond"
2025-12-19 16:43:20.608786,30,"workload_label",10,1,1,1,0.569767441860465,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_pleft_halpha_power_precond;eeg_fl_specent_precond;eeg_fm_lbeta_power_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eeg_faa_precond"
2025-12-19 16:43:27.290406,31,"workload_label",10,1,1,1,0.540697674418605,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_pleft_halpha_power_precond;eeg_fm_lbeta_power_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eeg_tleft_lalpha_power_precond"
2025-12-19 16:43:33.923005,32,"workload_label",10,0,0,0,0.63953488372093,8,0.015625,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_fl_beta_power_precond;eeg_tright_lbeta_power_precond;eeg_fm_specent_precond;eeg_tleft_alpha_power_precond;eeg_fr_theta_power_precond;eeg_fl_specent_precond;eeg_fm_lbeta_power_precond;eeg_ta_ratio_precond"
2025-12-19 16:43:40.485991,33,"workload_label",10,0.5,0.5,0.75,0.563953488372093,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fm_beta_power_precond;eeg_tleft_alpha_power_precond;eeg_pleft_halpha_power_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond"
2025-12-19 16:43:46.988163,34,"workload_label",10,0.5,0.5,0.5,0.581395348837209,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_beta_power_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;eeg_tleft_alpha_power_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;eeg_fm_lbeta_power_precond"
2025-12-19 16:43:53.59025,35,"workload_label",10,0.25,0,0.5,0.558139534883721,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_beta_power_precond;eeg_tleft_alpha_power_precond;eeg_fl_specent_precond;eeg_pleft_halpha_power_precond;eeg_fm_lbeta_power_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond"
2025-12-19 16:44:00.225084,36,"workload_label",10,0.75,0.8,0.75,0.587209302325581,8,0.015625,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;eeg_pleft_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_alpha_power_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;eeg_fm_lbeta_power_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond"
