condition,cond_short,rating,feature,group,rho,p_raw,p_fdr,n
Low Stress - High Cog,LS–HW,stress,eeg_tright_beta_power_precond_Z,EEG_Temporal,0.09452062305066637,0.5416643925555691,0.6600227046196493,44
Low Stress - High Cog,LS–HW,workload,eeg_tright_beta_power_precond_Z,EEG_Temporal,0.023486920228497177,0.8797151658568392,0.9206231974116,44
Low Stress - Low Cog,LS–LW,stress,eeg_tright_beta_power_precond_Z,EEG_Temporal,0.04539099560084844,0.7698487561851239,0.9803156584212579,44
Low Stress - Low Cog,LS–LW,workload,eeg_tright_beta_power_precond_Z,EEG_Temporal,0.19241682735729715,0.21081147692177984,0.6726444401588968,44
High Stress - High Cog,HS–HW,stress,eeg_tright_halpha_power_precond_Z,EEG_Temporal,0.15602813822712155,0.31182996533878343,0.5067236936755231,44
High Stress - High Cog,HS–HW,workload,eeg_tright_halpha_power_precond_Z,EEG_Temporal,-0.10341388891322159,0.504122895507839,0.9992470710923145,44
High Stress - Low Cog,HS–LW,stress,eeg_tright_halpha_power_precond_Z,EEG_Temporal,0.10863650803046153,0.4827106181887326,0.9556049250152459,44
High Stress - Low Cog,HS–LW,workload,eeg_tright_halpha_power_precond_Z,EEG_Temporal,0.2572786388123399,0.09180021944028931,0.970667198702746,44
Low Stress - High Cog,LS–HW,stress,eeg_tright_halpha_power_precond_Z,EEG_Temporal,0.09629465876858428,0.5340696274235213,0.6600227046196493,44
Low Stress - High Cog,LS–HW,workload,eeg_tright_halpha_power_precond_Z,EEG_Temporal,-0.026637604649393135,0.8637225213736646,0.9206231974116,44
Low Stress - Low Cog,LS–LW,stress,eeg_tright_halpha_power_precond_Z,EEG_Temporal,-0.053759960414754865,0.7289008486017241,0.9803156584212579,44
Low Stress - Low Cog,LS–LW,workload,eeg_tright_halpha_power_precond_Z,EEG_Temporal,0.20844559988538736,0.17451565435694893,0.6726444401588968,44
High Stress - High Cog,HS–HW,stress,eeg_tright_hbeta_power_precond_Z,EEG_Temporal,0.0426500605632223,0.7834014508674022,0.8551800573611282,44
High Stress - High Cog,HS–HW,workload,eeg_tright_hbeta_power_precond_Z,EEG_Temporal,-0.08144209948406686,0.5992023167365965,0.9992470710923145,44
High Stress - Low Cog,HS–LW,stress,eeg_tright_hbeta_power_precond_Z,EEG_Temporal,0.1521625826295083,0.32411716714463135,0.9556049250152459,44
High Stress - Low Cog,HS–LW,workload,eeg_tright_hbeta_power_precond_Z,EEG_Temporal,0.1729460400668641,0.2615846886130617,0.970667198702746,44
Low Stress - High Cog,LS–HW,stress,eeg_tright_hbeta_power_precond_Z,EEG_Temporal,0.12240846453633596,0.42860898371357115,0.6600227046196493,44
Low Stress - High Cog,LS–HW,workload,eeg_tright_hbeta_power_precond_Z,EEG_Temporal,0.04604295642354782,0.7666348869007814,0.9206231974116,44
Low Stress - Low Cog,LS–LW,stress,eeg_tright_hbeta_power_precond_Z,EEG_Temporal,0.20489779107945488,0.18213272869379596,0.9803156584212579,44
Low Stress - Low Cog,LS–LW,workload,eeg_tright_hbeta_power_precond_Z,EEG_Temporal,0.14576165017732032,0.34512160094928857,0.7915726271542072,44
High Stress - High Cog,HS–HW,stress,eeg_tright_lalpha_power_precond_Z,EEG_Temporal,0.24822335247795377,0.1042334810370751,0.5067236936755231,44
High Stress - High Cog,HS–HW,workload,eeg_tright_lalpha_power_precond_Z,EEG_Temporal,0.07646182721345846,0.6217918369323568,0.9992470710923145,44
High Stress - Low Cog,HS–LW,stress,eeg_tright_lalpha_power_precond_Z,EEG_Temporal,-0.006646838978179554,0.9658439909185454,0.9790618223614662,44
High Stress - Low Cog,HS–LW,workload,eeg_tright_lalpha_power_precond_Z,EEG_Temporal,0.005707790101216637,0.970667198702746,0.970667198702746,44
Low Stress - High Cog,LS–HW,stress,eeg_tright_lalpha_power_precond_Z,EEG_Temporal,0.17357165464108854,0.2598366353937555,0.6354423013771447,44
Low Stress - High Cog,LS–HW,workload,eeg_tright_lalpha_power_precond_Z,EEG_Temporal,0.2251307231658388,0.14175306010997107,0.8408310118282476,44
Low Stress - Low Cog,LS–LW,stress,eeg_tright_lalpha_power_precond_Z,EEG_Temporal,0.08156194522027453,0.598663162216843,0.9803156584212579,44
Low Stress - Low Cog,LS–LW,workload,eeg_tright_lalpha_power_precond_Z,EEG_Temporal,-0.03864079091593174,0.8033390478899421,0.9081224019625432,44
High Stress - High Cog,HS–HW,stress,eeg_tright_lbeta_power_precond_Z,EEG_Temporal,0.22775132340760706,0.13705208292214496,0.5067236936755231,44
High Stress - High Cog,HS–HW,workload,eeg_tright_lbeta_power_precond_Z,EEG_Temporal,-0.019188696101461795,0.901607908478564,0.9992470710923145,44
High Stress - Low Cog,HS–LW,stress,eeg_tright_lbeta_power_precond_Z,EEG_Temporal,0.16738598803114535,0.2774641492065369,0.9556049250152459,44
High Stress - Low Cog,HS–LW,workload,eeg_tright_lbeta_power_precond_Z,EEG_Temporal,0.07641303998003773,0.6220148797974177,0.970667198702746,44
Low Stress - High Cog,LS–HW,stress,eeg_tright_lbeta_power_precond_Z,EEG_Temporal,0.08969524589792964,0.5625811960942317,0.6600227046196493,44
Low Stress - High Cog,LS–HW,workload,eeg_tright_lbeta_power_precond_Z,EEG_Temporal,0.015466996248034725,0.9206231974116,0.9206231974116,44
Low Stress - Low Cog,LS–LW,stress,eeg_tright_lbeta_power_precond_Z,EEG_Temporal,-0.030355228308067393,0.8449215893119626,0.9803156584212579,44
Low Stress - Low Cog,LS–LW,workload,eeg_tright_lbeta_power_precond_Z,EEG_Temporal,0.06082346718248515,0.6949061188649008,0.9081224019625432,44
High Stress - High Cog,HS–HW,stress,eeg_tright_specent_precond_Z,EEG_Temporal,0.006468592518755383,0.966759425302874,0.9861161236128357,44
High Stress - High Cog,HS–HW,workload,eeg_tright_specent_precond_Z,EEG_Temporal,-0.001904221750526743,0.9902121594095172,0.9992470710923145,44
High Stress - Low Cog,HS–LW,stress,eeg_tright_specent_precond_Z,EEG_Temporal,-0.07726056919797955,0.618144963370588,0.9556049250152459,44
High Stress - Low Cog,HS–LW,workload,eeg_tright_specent_precond_Z,EEG_Temporal,-0.22802621454360464,0.1365657668777275,0.970667198702746,44
Low Stress - High Cog,LS–HW,stress,eeg_tright_specent_precond_Z,EEG_Temporal,-0.05080838296116901,0.7432640689386959,0.7729946316962437,44
Low Stress - High Cog,LS–HW,workload,eeg_tright_specent_precond_Z,EEG_Temporal,0.1884682135408676,0.22050656965062168,0.8940433876132683,44
Low Stress - Low Cog,LS–LW,stress,eeg_tright_specent_precond_Z,EEG_Temporal,-0.12326492242855402,0.4253609037898164,0.9803156584212579,44
Low Stress - Low Cog,LS–LW,workload,eeg_tright_specent_precond_Z,EEG_Temporal,0.041646185764948655,0.7883812845724756,0.9081224019625432,44
High Stress - High Cog,HS–HW,stress,eeg_tright_theta_power_precond_Z,EEG_Temporal,0.19640352889363868,0.20132841034192167,0.5067236936755231,44
High Stress - High Cog,HS–HW,workload,eeg_tright_theta_power_precond_Z,EEG_Temporal,0.008935194367856256,0.9540957645361268,0.9992470710923145,44
High Stress - Low Cog,HS–LW,stress,eeg_tright_theta_power_precond_Z,EEG_Temporal,-0.09512841591351599,0.5390565509317604,0.9556049250152459,44
High Stress - Low Cog,HS–LW,workload,eeg_tright_theta_power_precond_Z,EEG_Temporal,0.030679371794039425,0.8432861889003006,0.970667198702746,44
Low Stress - High Cog,LS–HW,stress,eeg_tright_theta_power_precond_Z,EEG_Temporal,0.2001112289811405,0.19278183983965227,0.6265409794788699,44
Low Stress - High Cog,LS–HW,workload,eeg_tright_theta_power_precond_Z,EEG_Temporal,0.16820358419737763,0.27509027311177486,0.8940433876132683,44
Low Stress - Low Cog,LS–LW,stress,eeg_tright_theta_power_precond_Z,EEG_Temporal,0.06950496201379917,0.6539266436210782,0.9803156584212579,44
Low Stress - Low Cog,LS–LW,workload,eeg_tright_theta_power_precond_Z,EEG_Temporal,-0.015026974245084567,0.9228745041479132,0.9597894843138297,44
High Stress - High Cog,HS–HW,stress,eeg_p_alpha_power_precond_Z,EEG_Parietal,0.10747815261932019,0.4874182727844215,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_p_alpha_power_precond_Z,EEG_Parietal,0.04438301464689255,0.7748251317627142,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_p_alpha_power_precond_Z,EEG_Parietal,0.02572969927037247,0.8683257540375551,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_p_alpha_power_precond_Z,EEG_Parietal,0.16238662837961332,0.29227153163542485,0.5845430632708497,44
Low Stress - High Cog,LS–HW,stress,eeg_p_alpha_power_precond_Z,EEG_Parietal,0.20401410756055993,0.1840663885294606,0.27057410676450233,44
Low Stress - High Cog,LS–HW,workload,eeg_p_alpha_power_precond_Z,EEG_Parietal,0.11815066578359859,0.4449613646210784,0.5932818194947711,44
Low Stress - Low Cog,LS–LW,stress,eeg_p_alpha_power_precond_Z,EEG_Parietal,0.24901216492902944,0.10310169841455274,0.31915105256370857,44
Low Stress - Low Cog,LS–LW,workload,eeg_p_alpha_power_precond_Z,EEG_Parietal,0.25817772893459584,0.09063131385511668,0.43503030650456004,44
High Stress - High Cog,HS–HW,stress,eeg_p_beta_power_precond_Z,EEG_Parietal,0.11238290958409076,0.4676493974193938,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_p_beta_power_precond_Z,EEG_Parietal,-0.05580834515005301,0.7189861273523896,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_p_beta_power_precond_Z,EEG_Parietal,0.11292479124219028,0.46549191586391025,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_p_beta_power_precond_Z,EEG_Parietal,0.22017800315443176,0.15096178147645573,0.5175832507764196,44
Low Stress - High Cog,LS–HW,stress,eeg_p_beta_power_precond_Z,EEG_Parietal,0.30492125919573076,0.04415645061286773,0.18750981270987055,44
Low Stress - High Cog,LS–HW,workload,eeg_p_beta_power_precond_Z,EEG_Parietal,0.14772413546155388,0.3385947267996495,0.5078920901994743,44
Low Stress - Low Cog,LS–LW,stress,eeg_p_beta_power_precond_Z,EEG_Parietal,0.27823261834707563,0.06743672728390072,0.31915105256370857,44
Low Stress - Low Cog,LS–LW,workload,eeg_p_beta_power_precond_Z,EEG_Parietal,0.1254394564363488,0.4171766066613075,0.7201358922969036,44
High Stress - High Cog,HS–HW,stress,eeg_p_halpha_power_precond_Z,EEG_Parietal,0.12553334492441762,0.41682526585637747,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_p_halpha_power_precond_Z,EEG_Parietal,-0.049949201302278416,0.7474615753713227,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_p_halpha_power_precond_Z,EEG_Parietal,0.16960160102387187,0.271062199297285,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_p_halpha_power_precond_Z,EEG_Parietal,0.25570899653450535,0.09386884818301745,0.4837977814282357,44
Low Stress - High Cog,LS–HW,stress,eeg_p_halpha_power_precond_Z,EEG_Parietal,0.15945033032646194,0.3012024821817826,0.36144297861813907,44
Low Stress - High Cog,LS–HW,workload,eeg_p_halpha_power_precond_Z,EEG_Parietal,0.10304170185612023,0.5056670393438241,0.6387373128553567,44
Low Stress - Low Cog,LS–LW,stress,eeg_p_halpha_power_precond_Z,EEG_Parietal,0.14780442942526273,0.33832932032735297,0.4489350121691451,44
Low Stress - Low Cog,LS–LW,workload,eeg_p_halpha_power_precond_Z,EEG_Parietal,0.347480890162527,0.02082695886122735,0.30528622919119397,44
High Stress - High Cog,HS–HW,stress,eeg_p_hbeta_power_precond_Z,EEG_Parietal,0.12311650815916837,0.42592276417356745,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_p_hbeta_power_precond_Z,EEG_Parietal,-0.13227017236351146,0.3920573729420096,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_p_hbeta_power_precond_Z,EEG_Parietal,0.060178907737926716,0.697984982643885,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_p_hbeta_power_precond_Z,EEG_Parietal,0.19499237933281338,0.2046501597781494,0.5488931694152916,44
Low Stress - High Cog,LS–HW,stress,eeg_p_hbeta_power_precond_Z,EEG_Parietal,0.2879614777324355,0.05802625692803299,0.18750981270987055,44
Low Stress - High Cog,LS–HW,workload,eeg_p_hbeta_power_precond_Z,EEG_Parietal,0.1505167875618935,0.3294395090967841,0.5078920901994743,44
Low Stress - Low Cog,LS–LW,stress,eeg_p_hbeta_power_precond_Z,EEG_Parietal,0.259579756092352,0.08883160466092282,0.31915105256370857,44
Low Stress - Low Cog,LS–LW,workload,eeg_p_hbeta_power_precond_Z,EEG_Parietal,0.116208600828654,0.4525322972659107,0.7201358922969036,44
High Stress - High Cog,HS–HW,stress,eeg_p_lalpha_power_precond_Z,EEG_Parietal,0.012795018168966691,0.9343027851007029,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_p_lalpha_power_precond_Z,EEG_Parietal,0.09872657383500191,0.5237433887828287,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_p_lalpha_power_precond_Z,EEG_Parietal,0.03573569343107287,0.8178639823434146,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_p_lalpha_power_precond_Z,EEG_Parietal,0.0716327657702688,0.6440286930193256,0.68172506311818,44
Low Stress - High Cog,LS–HW,stress,eeg_p_lalpha_power_precond_Z,EEG_Parietal,0.24559750478855577,0.10806962599533752,0.21613925199067505,44
Low Stress - High Cog,LS–HW,workload,eeg_p_lalpha_power_precond_Z,EEG_Parietal,0.22971353686896018,0.13360876460796678,0.4377253760870295,44
Low Stress - Low Cog,LS–LW,stress,eeg_p_lalpha_power_precond_Z,EEG_Parietal,0.1602160297848697,0.29885685328694156,0.44828527993041234,44
Low Stress - Low Cog,LS–LW,workload,eeg_p_lalpha_power_precond_Z,EEG_Parietal,0.09746066153240562,0.52910628382682,0.7201358922969036,44
High Stress - High Cog,HS–HW,stress,eeg_p_lbeta_power_precond_Z,EEG_Parietal,0.030636960171248017,0.8435001312915162,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_p_lbeta_power_precond_Z,EEG_Parietal,0.012450680676521013,0.936067115852073,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_p_lbeta_power_precond_Z,EEG_Parietal,0.1200004585415427,0.4378153615557301,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_p_lbeta_power_precond_Z,EEG_Parietal,0.08354777760655853,0.5897604835790358,0.6740119812331837,44
Low Stress - High Cog,LS–HW,stress,eeg_p_lbeta_power_precond_Z,EEG_Parietal,0.23097945047291218,0.13142181348061116,0.2426248864257437,44
Low Stress - High Cog,LS–HW,workload,eeg_p_lbeta_power_precond_Z,EEG_Parietal,0.12660022854872868,0.41284470316107535,0.5828395809332829,44
Low Stress - Low Cog,LS–LW,stress,eeg_p_lbeta_power_precond_Z,EEG_Parietal,0.29475777768300954,0.05209964409230078,0.31915105256370857,44
Low Stress - Low Cog,LS–LW,workload,eeg_p_lbeta_power_precond_Z,EEG_Parietal,0.1711643923535347,0.2666056976614493,0.7201358922969036,44
High Stress - High Cog,HS–HW,stress,eeg_p_specent_precond_Z,EEG_Parietal,0.004336089490594267,0.9777144340617976,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_p_specent_precond_Z,EEG_Parietal,-0.02534079714162512,0.8702988790683873,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_p_specent_precond_Z,EEG_Parietal,-0.018439617810433604,0.9054311485058231,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_p_specent_precond_Z,EEG_Parietal,-0.19449294769895692,0.2058349385307344,0.5488931694152916,44
Low Stress - High Cog,LS–HW,stress,eeg_p_specent_precond_Z,EEG_Parietal,-0.0023417271476516444,0.9879634983801789,0.9879634983801789,44
Low Stress - High Cog,LS–HW,workload,eeg_p_specent_precond_Z,EEG_Parietal,0.3424221113801021,0.02289097945039127,0.2878571994723011,44
Low Stress - Low Cog,LS–LW,stress,eeg_p_specent_precond_Z,EEG_Parietal,-0.1032645149919302,0.5047423355489329,0.5047423355489329,44
Low Stress - Low Cog,LS–LW,workload,eeg_p_specent_precond_Z,EEG_Parietal,-0.05230818177693723,0.735954507207892,0.8028594624086094,44
High Stress - High Cog,HS–HW,stress,eeg_p_theta_power_precond_Z,EEG_Parietal,0.12304542472489632,0.42619201654491656,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_p_theta_power_precond_Z,EEG_Parietal,0.0596167886511065,0.7006739723666735,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_p_theta_power_precond_Z,EEG_Parietal,-0.041310461606320244,0.790048554289969,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_p_theta_power_precond_Z,EEG_Parietal,0.06963503923484297,0.6533198521549226,0.68172506311818,44
Low Stress - High Cog,LS–HW,stress,eeg_p_theta_power_precond_Z,EEG_Parietal,0.32031988922725824,0.034022731292244576,0.18750981270987055,44
Low Stress - High Cog,LS–HW,workload,eeg_p_theta_power_precond_Z,EEG_Parietal,0.175149411216171,0.2554628440250166,0.5078920901994743,44
Low Stress - Low Cog,LS–LW,stress,eeg_p_theta_power_precond_Z,EEG_Parietal,0.12503800819421218,0.418680765637245,0.456742653422449,44
Low Stress - Low Cog,LS–LW,workload,eeg_p_theta_power_precond_Z,EEG_Parietal,0.09581485006746779,0.53611859637848025,0.7201358922969036,44
High Stress - High Cog,HS–HW,stress,eeg_pleft_alpha_power_precond_Z,EEG_Parietal,0.17458091457212327,0.25703308682608306,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pleft_alpha_power_precond_Z,EEG_Parietal,0.09872657383500191,0.5237433887828287,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pleft_alpha_power_precond_Z,EEG_Parietal,0.13165029460007246,0.3942997139545238,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pleft_alpha_power_precond_Z,EEG_Parietal,0.11222942286517214,0.4682614681566505,0.6209880346100677,44
Low Stress - High Cog,LS–HW,stress,eeg_pleft_alpha_power_precond_Z,EEG_Parietal,0.25638364195349667,0.09297536359102394,0.21094435284609678,44
Low Stress - High Cog,LS–HW,workload,eeg_pleft_alpha_power_precond_Z,EEG_Parietal,0.2026462934348994,0.18708822711820094,0.44901174508368225,44
Low Stress - Low Cog,LS–LW,stress,eeg_pleft_alpha_power_precond_Z,EEG_Parietal,0.22745144201862644,0.137584076737919,0.3668908713011173,44
Low Stress - Low Cog,LS–LW,workload,eeg_pleft_alpha_power_precond_Z,EEG_Parietal,0.30368799379113764,0.04506427721570733,0.3605142177256586,44
High Stress - High Cog,HS–HW,stress,eeg_pleft_beta_power_precond_Z,EEG_Parietal,0.029712875525711533,0.8481643477087626,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pleft_beta_power_precond_Z,EEG_Parietal,-0.06913789740374021,0.6556401352496853,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pleft_beta_power_precond_Z,EEG_Parietal,0.02558675649664818,0.8690508940388955,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pleft_beta_power_precond_Z,EEG_Parietal,0.11080247533986798,0.4739722265742903,0.6209880346100677,44
Low Stress - High Cog,LS–HW,stress,eeg_pleft_beta_power_precond_Z,EEG_Parietal,0.3170556635062893,0.03599311842555782,0.18750981270987055,44
Low Stress - High Cog,LS–HW,workload,eeg_pleft_beta_power_precond_Z,EEG_Parietal,0.2176836508982665,0.1557625761389519,0.4377253760870295,44
Low Stress - Low Cog,LS–LW,stress,eeg_pleft_beta_power_precond_Z,EEG_Parietal,0.1812093652502621,0.23912386377670272,0.420270419213971,44
Low Stress - Low Cog,LS–LW,workload,eeg_pleft_beta_power_precond_Z,EEG_Parietal,0.12594035557785163,0.41530413452424886,0.7201358922969036,44
High Stress - High Cog,HS–HW,stress,eeg_pleft_halpha_power_precond_Z,EEG_Parietal,0.23585483491461934,0.12324861503221003,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pleft_halpha_power_precond_Z,EEG_Parietal,-0.11864766291743555,0.4430351254652698,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pleft_halpha_power_precond_Z,EEG_Parietal,0.22406279781282692,0.1437026173621128,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pleft_halpha_power_precond_Z,EEG_Parietal,0.2732604510957465,0.07269286057667743,0.4837977814282357,44
Low Stress - High Cog,LS–HW,stress,eeg_pleft_halpha_power_precond_Z,EEG_Parietal,0.21181986471939873,0.1674864196563375,0.27057410676450233,44
Low Stress - High Cog,LS–HW,workload,eeg_pleft_halpha_power_precond_Z,EEG_Parietal,0.17958901199106986,0.24342136251252217,0.5078920901994743,44
Low Stress - Low Cog,LS–LW,stress,eeg_pleft_halpha_power_precond_Z,EEG_Parietal,0.24674261514898707,0.10638368418790287,0.31915105256370857,44
Low Stress - Low Cog,LS–LW,workload,eeg_pleft_halpha_power_precond_Z,EEG_Parietal,0.336675780110109,0.025440519099266166,0.30528622919119397,44
High Stress - High Cog,HS–HW,stress,eeg_pleft_hbeta_power_precond_Z,EEG_Parietal,0.09702888778133073,0.5309415821105004,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pleft_hbeta_power_precond_Z,EEG_Parietal,-0.15599970494699858,0.31191924936619336,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pleft_hbeta_power_precond_Z,EEG_Parietal,-0.025515285109786033,0.8694135038870491,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pleft_hbeta_power_precond_Z,EEG_Parietal,0.10966091731962464,0.47856725709429837,0.6209880346100677,44
Low Stress - High Cog,LS–HW,stress,eeg_pleft_hbeta_power_precond_Z,EEG_Parietal,0.2982508848963594,0.04924911445350766,0.18750981270987055,44
Low Stress - High Cog,LS–HW,workload,eeg_pleft_hbeta_power_precond_Z,EEG_Parietal,0.21345886951570145,0.16414701603263607,0.4377253760870295,44
Low Stress - Low Cog,LS–LW,stress,eeg_pleft_hbeta_power_precond_Z,EEG_Parietal,0.1789398154702197,0.2451577445414831,0.420270419213971,44
Low Stress - Low Cog,LS–LW,workload,eeg_pleft_hbeta_power_precond_Z,EEG_Parietal,0.07670912567014598,0.6206617663012919,0.7447941195615503,44
High Stress - High Cog,HS–HW,stress,eeg_pleft_lalpha_power_precond_Z,EEG_Parietal,0.10975282251602538,0.4781964518522158,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pleft_lalpha_power_precond_Z,EEG_Parietal,0.09198855841006112,0.5525935085584839,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pleft_lalpha_power_precond_Z,EEG_Parietal,0.00335915518252085,0.9827345754285104,0.9827345754285104,44
High Stress - Low Cog,HS–LW,workload,eeg_pleft_lalpha_power_precond_Z,EEG_Parietal,0.128996056287496,0.40398535969978344,0.6209880346100677,44
Low Stress - High Cog,LS–HW,stress,eeg_pleft_lalpha_power_precond_Z,EEG_Parietal,0.2754722662782934,0.07031617976620146,0.18750981270987055,44
Low Stress - High Cog,LS–HW,workload,eeg_pleft_lalpha_power_precond_Z,EEG_Parietal,0.2698847632353837,0.07644180360959915,0.42003519787104354,44
Low Stress - Low Cog,LS–LW,stress,eeg_pleft_lalpha_power_precond_Z,EEG_Parietal,0.19241526728922156,0.21081524771977297,0.420270419213971,44
Low Stress - Low Cog,LS–LW,workload,eeg_pleft_lalpha_power_precond_Z,EEG_Parietal,0.08794357784385207,0.5702660637184381,0.7203360804864481,44
High Stress - High Cog,HS–HW,stress,eeg_pleft_lbeta_power_precond_Z,EEG_Parietal,-0.052814991664123616,0.7334896323053988,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pleft_lbeta_power_precond_Z,EEG_Parietal,0.013329552253687203,0.931564536207279,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pleft_lbeta_power_precond_Z,EEG_Parietal,0.1509475690528518,0.32804116060136124,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pleft_lbeta_power_precond_Z,EEG_Parietal,0.10901879093323777,0.4811622305644987,0.6209880346100677,44
Low Stress - High Cog,LS–HW,stress,eeg_pleft_lbeta_power_precond_Z,EEG_Parietal,0.2788784148566958,0.06677675389733599,0.18750981270987055,44
Low Stress - High Cog,LS–HW,workload,eeg_pleft_lbeta_power_precond_Z,EEG_Parietal,0.25520543809257296,0.09454006307885825,0.42003519787104354,44
Low Stress - Low Cog,LS–LW,stress,eeg_pleft_lbeta_power_precond_Z,EEG_Parietal,0.18865632546602631,0.2200378221645,0.420270419213971,44
Low Stress - Low Cog,LS–LW,workload,eeg_pleft_lbeta_power_precond_Z,EEG_Parietal,0.2211827494836019,0.14905900173133693,0.5110594345074408,44
High Stress - High Cog,HS–HW,stress,eeg_pleft_specent_precond_Z,EEG_Parietal,0.05892816701151881,0.703973038364921,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pleft_specent_precond_Z,EEG_Parietal,0.03222529116276027,0.8354956361102522,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pleft_specent_precond_Z,EEG_Parietal,-0.09412781649744595,0.5433530198978687,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pleft_specent_precond_Z,EEG_Parietal,-0.17508646135482034,0.25563640055289505,0.5733497859781209,44
Low Stress - High Cog,LS–HW,stress,eeg_pleft_specent_precond_Z,EEG_Parietal,0.04158339722799586,0.7886930335524217,0.8229840350112226,44
Low Stress - High Cog,LS–HW,workload,eeg_pleft_specent_precond_Z,EEG_Parietal,0.31707342308471187,0.03598214993403764,0.2878571994723011,44
Low Stress - Low Cog,LS–LW,stress,eeg_pleft_specent_precond_Z,EEG_Parietal,-0.12624370651485972,0.4141724721575538,0.456742653422449,44
Low Stress - Low Cog,LS–LW,workload,eeg_pleft_specent_precond_Z,EEG_Parietal,-0.1389637332569249,0.368322346284494,0.7201358922969036,44
High Stress - High Cog,HS–HW,stress,eeg_pleft_theta_power_precond_Z,EEG_Parietal,0.1342766073398782,0.3848506062743168,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pleft_theta_power_precond_Z,EEG_Parietal,0.033397119932315186,0.8296005925869714,0.9767656861065109,44
High Stress - Low Cog,HS–LW,stress,eeg_pleft_theta_power_precond_Z,EEG_Parietal,-0.0906257185412008,0.5585187495622763,0.9447977201799893,44
High Stress - Low Cog,HS–LW,workload,eeg_pleft_theta_power_precond_Z,EEG_Parietal,0.029823203278856927,0.847607207713003,0.847607207713003,44
Low Stress - High Cog,LS–HW,stress,eeg_pleft_theta_power_precond_Z,EEG_Parietal,0.3390537064084714,0.02435815169534678,0.18750981270987055,44
Low Stress - High Cog,LS–HW,workload,eeg_pleft_theta_power_precond_Z,EEG_Parietal,0.2476867593608894,0.10500879946776089,0.42003519787104354,44
Low Stress - Low Cog,LS–LW,stress,eeg_pleft_theta_power_precond_Z,EEG_Parietal,0.13730776169256653,0.37411251014095426,0.4489350121691451,44
Low Stress - Low Cog,LS–LW,workload,eeg_pleft_theta_power_precond_Z,EEG_Parietal,0.09488460880467685,0.5401019192226777,0.7201358922969036,44
High Stress - High Cog,HS–HW,stress,eeg_pright_alpha_power_precond_Z,EEG_Parietal,0.10342639686581408,0.5040710437125361,0.9956154259841862,44
High Stress - High Cog,HS–HW,workload,eeg_pright_alpha_power_precond_Z,EEG_Parietal,0.04086752833822779,0.7922496615381719,0.9767656861065109,44
