 minimum eigenvalues =   2.985007344205502E-007  4.500954502578464E-007
  7.093563831096161E-007
 maximum eigenvalues =   0.102327545078450       3.415751456173394E-002
  2.460676685321090E-002
 num eigs kept =           83
 minimum eigenvalues =   2.985007344205502E-007  4.500954502578464E-007
  7.093563831096161E-007
 maximum eigenvalues =   0.102327545078450       3.415751456173394E-002
  2.460676685321090E-002
 num eigs kept =           83
 iter     1 lrate =  0.0500000000 LL =   3.5151467789 nd =  0.0517217330, D =   0.27943E-01  0.27943E-01  (  6.28 s,   0.3 h)
 iter    41 lrate =  0.0031250000 LL =   4.1781035017 nd =  0.0823440140, D =   0.45188E+01  0.45188E+01  ( 12.02 s,   0.5 h)
 iter    42 lrate =  0.0031250000 LL =   4.1780592359 nd =  0.1029259740, D =   0.45276E+01  0.45276E+01  (  5.89 s,   0.3 h)
 iter    43 lrate =  0.0031250000 LL =   4.1778358054 nd =  0.1223685138, D =   0.45362E+01  0.45362E+01  (  5.25 s,   0.2 h)
 iter    44 lrate =  0.0031250000 LL =   4.1777197434 nd =  0.1331023581, D =   0.45449E+01  0.45449E+01  (  4.77 s,   0.2 h)
 iter    45 lrate =  0.0015625000 LL =   4.1790354400 nd =  0.0215391517, D =   0.45490E+01  0.45490E+01  (  4.64 s,   0.2 h)
 iter    46 lrate =  0.0015625000 LL =   4.1791862758 nd =  0.0211846517, D =   0.45533E+01  0.45533E+01  (  4.59 s,   0.2 h)
 iter    47 lrate =  0.0015625000 LL =   4.1792835731 nd =  0.0238706315, D =   0.45575E+01  0.45575E+01  (  5.71 s,   0.2 h)
 iter    48 lrate =  0.0015625000 LL =   4.1793767870 nd =  0.0292093679, D =   0.45618E+01  0.45618E+01  (  5.11 s,   0.2 h)
 iter    49 lrate =  0.0015625000 LL =   4.1794515141 nd =  0.0272185508, D =   0.45660E+01  0.45660E+01  (  4.20 s,   0.2 h)
 iter    50 lrate =  0.0015625000 LL =   4.1795562964 nd =  0.0028083709, D =   0.45702E+01  0.45702E+01  (  4.18 s,   0.2 h)
 iter    51 lrate =  0.0031250000 LL =   4.1796093977 nd =  0.0028091193, D =   0.45708E+01  0.45708E+01  ( 10.20 s,   0.4 h)
 iter    52 lrate =  0.0062500000 LL =   4.1796677837 nd =  0.0028091827, D =   0.45718E+01  0.45718E+01  (  4.24 s,   0.2 h)
 iter    53 lrate =  0.0125000000 LL =   4.1797395105 nd =  0.0028063667, D =   0.45739E+01  0.45739E+01  (  4.45 s,   0.2 h)
 iter    54 lrate =  0.0250000000 LL =   4.1798410601 nd =  0.0027974871, D =   0.45780E+01  0.45780E+01  (  4.15 s,   0.2 h)
 iter    55 lrate =  0.0500000000 LL =   4.1800027374 nd =  0.0027763094, D =   0.45863E+01  0.45863E+01  (  4.67 s,   0.2 h)
 iter    56 lrate =  0.1000000000 LL =   4.1802849269 nd =  0.0027315154, D =   0.46027E+01  0.46027E+01  (  4.41 s,   0.2 h)
 iter    57 lrate =  0.2000000000 LL =   4.1807961551 nd =  0.0026401800, D =   0.46352E+01  0.46352E+01  (  3.78 s,   0.2 h)
 iter    58 lrate =  0.3000000000 LL =   4.1815007970 nd =  0.0025151977, D =   0.46822E+01  0.46822E+01  (  3.88 s,   0.2 h)
 iter    59 lrate =  0.4000000000 LL =   4.1823520406 nd =  0.0023694824, D =   0.47412E+01  0.47412E+01  (  4.30 s,   0.2 h)
 iter    60 lrate =  0.5000000000 LL =   4.1833019210 nd =  0.0022171431, D =   0.48087E+01  0.48087E+01  (  4.50 s,   0.2 h)
 iter    61 lrate =  0.6000000000 LL =   4.1843086280 nd =  0.0020661631, D =   0.48809E+01  0.48809E+01  ( 11.13 s,   0.4 h)
 iter    62 lrate =  0.7000000000 LL =   4.1853388653 nd =  0.0019227135, D =   0.49541E+01  0.49541E+01  (  4.29 s,   0.2 h)
 iter    63 lrate =  0.8000000000 LL =   4.1863686761 nd =  0.0017904793, D =   0.50254E+01  0.50254E+01  (  3.84 s,   0.1 h)
 iter    64 lrate =  0.9000000000 LL =   4.1873831418 nd =  0.0016708037, D =   0.50925E+01  0.50925E+01  (  3.79 s,   0.1 h)
 iter    65 lrate =  1.0000000000 LL =   4.1883745110 nd =  0.0015633792, D =   0.51541E+01  0.51541E+01  (  4.23 s,   0.2 h)
 iter    66 lrate =  1.0000000000 LL =   4.1892578730 nd =  0.0014774014, D =   0.52044E+01  0.52044E+01  (  4.10 s,   0.2 h)
 iter    67 lrate =  1.0000000000 LL =   4.1900593592 nd =  0.0014072221, D =   0.52461E+01  0.52461E+01  (  3.92 s,   0.1 h)
 iter    68 lrate =  1.0000000000 LL =   4.1907968244 nd =  0.0013470872, D =   0.52813E+01  0.52813E+01  (  3.60 s,   0.1 h)
