timestamp,fold,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2026-01-07 11:10:30.916718,"Fold1","stress_label",20,128,0.0625,0.506666666666667,0.480888888888889,0.501181920318036,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.927247,"Fold1","stress_label",20,256,0.0625,0.506666666666667,0.517333333333333,0.501181920318036,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.929411,"Fold1","stress_label",20,2,0.125,0.533333333333333,0.464,0.546699426699427,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.956867,"Fold1","stress_label",20,4,0.125,0.533333333333333,0.492444444444444,0.546532162661195,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.965662,"Fold1","stress_label",20,8,0.125,0.533333333333333,0.468444444444444,0.546532162661195,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.946973,"Fold1","stress_label",20,16,0.125,0.533333333333333,0.492444444444444,0.546532162661195,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.957914,"Fold1","stress_label",20,32,0.125,0.533333333333333,0.491555555555556,0.546532162661195,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.975419,"Fold1","stress_label",20,64,0.125,0.533333333333333,0.492444444444444,0.546532162661195,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.970638,"Fold1","stress_label",20,128,0.125,0.533333333333333,0.472888888888889,0.546532162661195,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:30.992401,"Fold1","stress_label",20,256,0.125,0.533333333333333,0.491555555555556,0.546532162661195,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:31.009595,"Fold1","stress_label",20,2,0.03,0.493333333333333,0.529777777777778,0.491281306715064,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-01-07 11:10:31.036305,"Fold1","stress_label",20,4,0.03,0.48,0.501333333333333,0.497844858562176,20,"top20","hr_med_precond;hrv_rmssd_precond;eda_med_precond;hr_sd_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
