timestamp,fold,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2026-01-07 11:10:41.835617,"Fold1","workload_label",20,32,0.03125,0.466666666666667,0.482666666666667,0.441109404335211,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.853626,"Fold1","workload_label",20,64,0.03125,0.466666666666667,0.506666666666667,0.453179296808329,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.846148,"Fold1","workload_label",20,128,0.03125,0.466666666666667,0.506666666666667,0.453179296808329,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.873099,"Fold1","workload_label",20,256,0.03125,0.466666666666667,0.464888888888889,0.453179296808329,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.864352,"Fold1","workload_label",20,2,0.0625,0.493333333333333,0.522666666666667,0.510231882721741,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.858469,"Fold1","workload_label",20,4,0.0625,0.48,0.456,0.470403328801549,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.86133,"Fold1","workload_label",20,8,0.0625,0.486666666666667,0.494222222222222,0.472551085568327,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.870079,"Fold1","workload_label",20,16,0.0625,0.48,0.427555555555556,0.467926267281106,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.875783,"Fold1","workload_label",20,32,0.0625,0.473333333333333,0.476444444444444,0.464297235023041,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-01-07 11:10:41.904026,"Fold1","workload_label",20,64,0.0625,0.473333333333333,0.455111111111111,0.464297235023041,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tleft_lalpha_power_precond;eeg_fm_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_halpha_power_precond;eeg_tleft_specent_precond;hr_sd_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
