timestamp,test_pid,target,k,cost,gamma,inner_acc,inner_auc,inner_f1,feature_n,feature_set,features_used
2025-12-19 03:10:07.603642,1,"workload_label",20,4,0.0625,0.529069767441861,0.494186046511628,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:08.877454,1,"workload_label",20,8,0.0625,0.523255813953488,0.5,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:10.228557,1,"workload_label",20,16,0.0625,0.540697674418605,0.523255813953488,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:11.565412,1,"workload_label",20,32,0.0625,0.540697674418605,0.453488372093023,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:12.757366,1,"workload_label",20,64,0.0625,0.540697674418605,0.441860465116279,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:14.088538,1,"workload_label",20,128,0.0625,0.540697674418605,0.488372093023256,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:15.328135,1,"workload_label",20,256,0.0625,0.540697674418605,0.523255813953488,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:16.510086,1,"workload_label",20,2,0.125,0.558139534883721,0.511627906976744,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:17.772149,1,"workload_label",20,4,0.125,0.552325581395349,0.459302325581395,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:19.068172,1,"workload_label",20,8,0.125,0.552325581395349,0.494186046511628,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:20.227021,1,"workload_label",20,16,0.125,0.552325581395349,0.47093023255814,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:21.449572,1,"workload_label",20,32,0.125,0.552325581395349,0.517441860465116,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 03:10:22.696506,1,"workload_label",20,64,0.125,0.552325581395349,0.505813953488372,NA,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
